Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.49,0,0.121446736,0.121446736,0.121446736,0.121446736,0.121446736,0,0,0,0,8.372842025,156.0315046,157.4832031,2260435000
12.5,0,0.121431866,0.121431866,0.121431866,0.121431866,0.121431866,0,0,0,0,8.369127731,155.9958157,157.460609,2262244000
12.51,0,0.121417036,0.121417036,0.121417036,0.121417036,0.121417036,0,0,0,0,8.365419202,155.9601511,157.4380326,2264054000
12.52,0,0.121402221,0.121402221,0.121402221,0.121402221,0.121402221,0,0,0,0,8.36171719,155.9245133,157.4154753,2265864000
12.53,0,0.121387439,0.121387439,0.121387439,0.121387439,0.121387439,0,0,0,0,8.358020208,155.8888939,157.3929321,2267674000
12.54,0,0.12137268,0.12137268,0.12137268,0.12137268,0.12137268,0,0,0,0,8.354328773,155.8532839,157.370397,2269484000
12.55,0,0.121357943,0.121357943,0.121357943,0.121357943,0.121357943,0,0,0,0,8.350643285,155.8176965,157.3478785,2271293000
12.56,0,0.121343266,0.121343266,0.121343266,0.121343266,0.121343266,0,0,0,0,8.346963532,155.7821863,157.3254114,2273103000
12.57,0,0.121328573,0.121328573,0.121328573,0.121328573,0.121328573,0,0,0,0,8.34328941,155.7465932,157.3028936,2274913000
12.58,0,0.121313952,0.121313952,0.121313952,0.121313952,0.121313952,0,0,0,0,8.33962029,155.7111048,157.2804449,2276723000
12.59,0,0.121299329,0.121299329,0.121299329,0.121299329,0.121299329,0,0,0,0,8.335957837,155.6755633,157.2579643,2278533000
12.6,0,0.121284736,0.121284736,0.121284736,0.121284736,0.121284736,0,0,0,0,8.332300101,155.6400671,157.2355149,2280343000
12.61,0,0.121270182,0.121270182,0.121270182,0.121270182,0.121270182,0,0,0,0,8.32864823,155.6045975,157.2130847,2282152000
12.62,0,0.121255635,0.121255635,0.121255635,0.121255635,0.121255635,0,0,0,0,8.325001995,155.5691474,157.190669,2283962000
12.63,0,0.121241124,0.121241124,0.121241124,0.121241124,0.121241124,0,0,0,0,8.321361644,155.5337216,157.168271,2285772000
12.64,0,0.121226656,0.121226656,0.121226656,0.121226656,0.121226656,0,0,0,0,8.31772688,155.4983168,157.1458885,2287582000
12.65,0,0.12121219,0.12121219,0.12121219,0.12121219,0.12121219,0,0,0,0,8.314096969,155.4629175,157.1235118,2289391000
12.66,0,0.121197767,0.121197767,0.121197767,0.121197767,0.121197767,0,0,0,0,8.310472976,155.4275439,157.1011537,2291201000
12.67,0,0.121183367,0.121183367,0.121183367,0.121183367,0.121183367,0,0,0,0,8.306854513,155.3921874,157.0788087,2293011000
12.68,0,0.121168986,0.121168986,0.121168986,0.121168986,0.121168986,0,0,0,0,8.303241855,155.3568592,157.0564838,2294821000
12.69,0,0.121154638,0.121154638,0.121154638,0.121154638,0.121154638,0,0,0,0,8.299634907,155.3215527,157.0341748,2296631000
12.7,0,0.121140317,0.121140317,0.121140317,0.121140317,0.121140317,0,0,0,0,8.29603281,155.2862465,157.0118685,2298440000
12.71,0,0.121126037,0.121126037,0.121126037,0.121126037,0.121126037,0,0,0,0,8.292436467,155.2509702,156.9895833,2300250000
12.72,0,0.121111756,0.121111756,0.121111756,0.121111756,0.121111756,0,0,0,0,8.288845755,155.2157193,156.9673165,2302060000
12.73,0,0.121097516,0.121097516,0.121097516,0.121097516,0.121097516,0,0,0,0,8.285260801,155.1804933,156.9450676,2303870000
12.74,0,0.121083303,0.121083303,0.121083303,0.121083303,0.121083303,0,0,0,0,8.28168075,155.1452666,156.9228207,2305680000
12.75,0,0.12106911,0.12106911,0.12106911,0.12106911,0.12106911,0,0,0,0,8.278106346,155.1100631,156.9005906,2307489000
12.76,0,0.121054947,0.121054947,0.121054947,0.121054947,0.121054947,0,0,0,0,8.274537754,155.0748887,156.8783812,2309299000
12.77,0,0.121040796,0.121040796,0.121040796,0.121040796,0.121040796,0,0,0,0,8.270973877,155.0397199,156.8561778,2311109000
12.78,0,0.1210267,0.1210267,0.1210267,0.1210267,0.1210267,0,0,0,0,8.267415718,155.0045759,156.8339923,2312919000
12.79,0,0.121012615,0.121012615,0.121012615,0.121012615,0.121012615,0,0,0,0,8.263863296,154.9694544,156.8118232,2314728000
12.8,0,0.12099855,0.12099855,0.12099855,0.12099855,0.12099855,0,0,0,0,8.260315665,154.9343457,156.7896647,2316538000
12.81,0,0.120984506,0.120984506,0.120984506,0.120984506,0.120984506,0,0,0,0,8.256774696,154.8992719,156.7675302,2318348000
12.82,0,0.120970494,0.120970494,0.120970494,0.120970494,0.120970494,0,0,0,0,8.253237585,154.8641932,156.7453953,2320158000
12.83,0,0.120956513,0.120956513,0.120956513,0.120956513,0.120956513,0,0,0,0,8.249707062,154.8291586,156.7232903,2321968000
12.84,0,0.120942555,0.120942555,0.120942555,0.120942555,0.120942555,0,0,0,0,8.24618131,154.7940756,156.7011569,2323778000
12.85,0,0.120928619,0.120928619,0.120928619,0.120928619,0.120928619,0,0,0,0,8.24266057,154.7590531,156.6790643,2325587000
12.86,0,0.120914713,0.120914713,0.120914713,0.120914713,0.120914713,0,0,0,0,8.239146156,154.7240796,156.6570047,2327397000
12.87,0,0.120900829,0.120900829,0.120900829,0.120900829,0.120900829,0,0,0,0,8.235636651,154.6891087,156.6349493,2329207000
12.88,0,0.120886975,0.120886975,0.120886975,0.120886975,0.120886975,0,0,0,0,8.232131884,154.6541417,156.6128987,2331017000
12.89,0,0.120873143,0.120873143,0.120873143,0.120873143,0.120873143,0,0,0,0,8.228633768,154.6192262,156.5908826,2332827000
12.9,0,0.120859335,0.120859335,0.120859335,0.120859335,0.120859335,0,0,0,0,8.225139583,154.5842971,156.5688606,2334636000
12.91,0,0.120845555,0.120845555,0.120845555,0.120845555,0.120845555,0,0,0,0,8.22165191,154.5494113,156.5468679,2336446000
12.92,0,0.120831793,0.120831793,0.120831793,0.120831793,0.120831793,0,0,0,0,8.218169092,154.5145351,156.5248837,2338256000
12.93,0,0.120818055,0.120818055,0.120818055,0.120818055,0.120818055,0,0,0,0,8.214691004,154.4796683,156.5029079,2340066000
12.94,0,0.120804361,0.120804361,0.120804361,0.120804361,0.120804361,0,0,0,0,8.211218564,154.4447809,156.4809211,2341875000
12.95,0,0.120790661,0.120790661,0.120790661,0.120790661,0.120790661,0,0,0,0,8.207751858,154.4099649,156.4589819,2343685000
12.96,0,0.120777007,0.120777007,0.120777007,0.120777007,0.120777007,0,0,0,0,8.204289999,154.3751641,156.4370545,2345495000
12.97,0,0.120763369,0.120763369,0.120763369,0.120763369,0.120763369,0,0,0,0,8.200832794,154.3403659,156.4151313,2347305000
12.98,0,0.120749756,0.120749756,0.120749756,0.120749756,0.120749756,0,0,0,0,8.197381313,154.3055969,156.3932287,2349115000
12.99,0,0.120736185,0.120736185,0.120736185,0.120736185,0.120736185,0,0,0,0,8.193935496,154.2708581,156.3713475,2350924000
13,0,0.120722623,0.120722623,0.120722623,0.120722623,0.120722623,0,0,0,0,8.190494531,154.2361295,156.349475,2352734000
13.01,0,0.120709078,0.120709078,0.120709078,0.120709078,0.120709078,0,0,0,0,8.187059076,154.2014256,156.3276204,2354544000
13.02,0,0.120695564,0.120695564,0.120695564,0.120695564,0.120695564,0,0,0,0,8.183628482,154.1666815,156.3057426,2356354000
13.03,0,0.120682085,0.120682085,0.120682085,0.120682085,0.120682085,0,0,0,0,8.180203483,154.1320197,156.2839192,2358163000
13.04,0,0.120668612,0.120668612,0.120668612,0.120668612,0.120668612,0,0,0,0,8.176783187,154.0973596,156.2620993,2359973000
13.05,0,0.120655172,0.120655172,0.120655172,0.120655172,0.120655172,0,0,0,0,8.173368756,154.0627323,156.2403023,2361783000
13.06,0,0.120641759,0.120641759,0.120641759,0.120641759,0.120641759,0,0,0,0,8.169959045,154.0281152,156.2185141,2363593000
13.07,0,0.12062837,0.12062837,0.12062837,0.12062837,0.12062837,0,0,0,0,8.166553973,153.9935119,156.196737,2365403000
13.08,0,0.120614998,0.120614998,0.120614998,0.120614998,0.120614998,0,0,0,0,8.163154693,153.9589291,156.1749751,2367213000
13.09,0,0.120601657,0.120601657,0.120601657,0.120601657,0.120601657,0,0,0,0,8.159760074,153.9243158,156.1531962,2369022000
13.1,0,0.120588325,0.120588325,0.120588325,0.120588325,0.120588325,0,0,0,0,8.1563711,153.8897784,156.1314676,2370832000
13.11,0,0.120575036,0.120575036,0.120575036,0.120575036,0.120575036,0,0,0,0,8.15298684,153.8552514,156.1097479,2372642000
13.12,0,0.120561764,0.120561764,0.120561764,0.120561764,0.120561764,0,0,0,0,8.149608368,153.8207507,156.088047,2374452000
13.13,0,0.120548502,0.120548502,0.120548502,0.120548502,0.120548502,0,0,0,0,8.146234471,153.7862652,156.0663582,2376262000
13.14,0,0.120535281,0.120535281,0.120535281,0.120535281,0.120535281,0,0,0,0,8.142866099,153.751803,156.0446863,2378071000
13.15,0,0.120522078,0.120522078,0.120522078,0.120522078,0.120522078,0,0,0,0,8.139502779,153.7173088,156.0229964,2379881000
13.16,0,0.120508886,0.120508886,0.120508886,0.120508886,0.120508886,0,0,0,0,8.136144098,153.6828767,156.0013482,2381691000
13.17,0,0.120495746,0.120495746,0.120495746,0.120495746,0.120495746,0,0,0,0,8.132791,153.6484692,155.9797179,2383501000
13.18,0,0.120482599,0.120482599,0.120482599,0.120482599,0.120482599,0,0,0,0,8.129442552,153.6140737,155.9580974,2385311000
13.19,0,0.120469487,0.120469487,0.120469487,0.120469487,0.120469487,0,0,0,0,8.126099092,153.5796927,155.9364885,2387120000
13.2,0,0.120456416,0.120456416,0.120456416,0.120456416,0.120456416,0,0,0,0,8.122761079,153.5453469,155.9149041,2388930000
13.21,0,0.120443352,0.120443352,0.120443352,0.120443352,0.120443352,0,0,0,0,8.119427707,153.5109524,155.8932911,2390740000
13.22,0,0.120430292,0.120430292,0.120430292,0.120430292,0.120430292,0,0,0,0,8.116099327,153.476628,155.8717249,2392550000
13.23,0,0.120417276,0.120417276,0.120417276,0.120417276,0.120417276,0,0,0,0,8.112776318,153.442332,155.8501789,2394360000
13.24,0,0.120404282,0.120404282,0.120404282,0.120404282,0.120404282,0,0,0,0,8.109458075,153.408046,155.8286416,2396169000
13.25,0,0.120391315,0.120391315,0.120391315,0.120391315,0.120391315,0,0,0,0,8.1061455,153.3737952,155.8071287,2397979000
13.26,0,0.120378356,0.120378356,0.120378356,0.120378356,0.120378356,0,0,0,0,8.10283675,153.3395359,155.785613,2399789000
13.27,0,0.120365424,0.120365424,0.120365424,0.120365424,0.120365424,0,0,0,0,8.099533592,153.3052576,155.7640873,2401599000
13.28,0,0.120352516,0.120352516,0.120352516,0.120352516,0.120352516,0,0,0,0,8.096235935,153.2710612,155.7426158,2403408000
13.29,0,0.120339645,0.120339645,0.120339645,0.120339645,0.120339645,0,0,0,0,8.092942399,153.2368632,155.7211457,2405218000
13.3,0,0.120326784,0.120326784,0.120326784,0.120326784,0.120326784,0,0,0,0,8.089654233,153.2026889,155.6996928,2407028000
13.31,0,0.120313951,0.120313951,0.120313951,0.120313951,0.120313951,0,0,0,0,8.086370761,153.1684839,155.6782228,2408838000
13.32,0,0.120301123,0.120301123,0.120301123,0.120301123,0.120301123,0,0,0,0,8.08309281,153.1343534,155.6568022,2410648000
13.33,0,0.120288341,0.120288341,0.120288341,0.120288341,0.120288341,0,0,0,0,8.079818897,153.1002251,155.6353855,2412457000
13.34,0,0.120275575,0.120275575,0.120275575,0.120275575,0.120275575,0,0,0,0,8.076550441,153.0661252,155.613989,2414267000
13.35,0,0.120262814,0.120262814,0.120262814,0.120262814,0.120262814,0,0,0,0,8.073286737,153.0319938,155.5925748,2416077000
13.36,0,0.120250096,0.120250096,0.120250096,0.120250096,0.120250096,0,0,0,0,8.070028544,152.9979425,155.5712135,2417887000
13.37,0,0.120237382,0.120237382,0.120237382,0.120237382,0.120237382,0,0,0,0,8.066774336,152.9638894,155.5498536,2419697000
13.38,0,0.120224701,0.120224701,0.120224701,0.120224701,0.120224701,0,0,0,0,8.063525491,152.9298551,155.5285078,2421507000
13.39,0,0.120212037,0.120212037,0.120212037,0.120212037,0.120212037,0,0,0,0,8.060281478,152.8958467,155.5071807,2423316000
13.4,0,0.120199403,0.120199403,0.120199403,0.120199403,0.120199403,0,0,0,0,8.057042119,152.8618073,155.4858364,2425126000
13.41,0,0.120186784,0.120186784,0.120186784,0.120186784,0.120186784,0,0,0,0,8.053808212,152.8278443,155.4645426,2426936000
13.42,0,0.120174197,0.120174197,0.120174197,0.120174197,0.120174197,0,0,0,0,8.050578347,152.7938734,155.4432463,2428746000
13.43,0,0.120161616,0.120161616,0.120161616,0.120161616,0.120161616,0,0,0,0,8.047353919,152.759942,155.4219771,2430555000
13.44,0,0.120149053,0.120149053,0.120149053,0.120149053,0.120149053,0,0,0,0,8.044135038,152.7259924,155.4006985,2432365000
13.45,0,0.12013654,0.12013654,0.12013654,0.12013654,0.12013654,0,0,0,0,8.040919001,152.6920682,155.379439,2434175000
13.46,0,0.120124023,0.120124023,0.120124023,0.120124023,0.120124023,0,0,0,0,8.037709509,152.6581932,155.3582123,2435985000
13.47,0,0.120111524,0.120111524,0.120111524,0.120111524,0.120111524,0,0,0,0,8.034504749,152.624345,155.337005,2437795000
13.48,0,0.120099065,0.120099065,0.120099065,0.120099065,0.120099065,0,0,0,0,8.031303762,152.5904357,155.3157616,2439604000
13.49,0,0.120086626,0.120086626,0.120086626,0.120086626,0.120086626,0,0,0,0,8.028108128,152.5566092,155.2945728,2441414000
13.5,0,0.120074201,0.120074201,0.120074201,0.120074201,0.120074201,0,0,0,0,8.024917432,152.522801,155.2733978,2443224000
13.51,0,0.120061794,0.120061794,0.120061794,0.120061794,0.120061794,0,0,0,0,8.021731206,152.4890028,155.2522317,2445034000
13.52,0,0.120049405,0.120049405,0.120049405,0.120049405,0.120049405,0,0,0,0,8.01854963,152.4551805,155.2310525,2446844000
13.53,0,0.120037047,0.120037047,0.120037047,0.120037047,0.120037047,0,0,0,0,8.015373725,152.4214321,155.2099222,2448653000
13.54,0,0.120024717,0.120024717,0.120024717,0.120024717,0.120024717,0,0,0,0,8.01220155,152.3876855,155.1887957,2450463000
13.55,0,0.120012402,0.120012402,0.120012402,0.120012402,0.120012402,0,0,0,0,8.00903396,152.3539521,155.16768,2452273000
13.56,0,0.120000105,0.120000105,0.120000105,0.120000105,0.120000105,0,0,0,0,8.005871899,152.3202066,155.1465586,2454083000
13.57,0,0.119987813,0.119987813,0.119987813,0.119987813,0.119987813,0,0,0,0,8.002714566,152.2865248,155.1254799,2455892000
13.58,0,0.119975575,0.119975575,0.119975575,0.119975575,0.119975575,0,0,0,0,7.999561898,152.2528663,155.1044183,2457702000
13.59,0,0.119963341,0.119963341,0.119963341,0.119963341,0.119963341,0,0,0,0,7.996412961,152.2191521,155.0833241,2459512000
13.6,0,0.119951124,0.119951124,0.119951124,0.119951124,0.119951124,0,0,0,0,7.9932696,152.1855185,155.0622829,2461322000
13.61,0,0.119938925,0.119938925,0.119938925,0.119938925,0.119938925,0,0,0,0,7.99013156,152.1519236,155.0412683,2463132000
13.62,0,0.11992675,0.11992675,0.11992675,0.11992675,0.11992675,0,0,0,0,7.986997596,152.1182785,155.0202245,2464942000
13.63,0,0.119914598,0.119914598,0.119914598,0.119914598,0.119914598,0,0,0,0,7.983868001,152.0846972,154.9992236,2466751000
13.64,0,0.119902471,0.119902471,0.119902471,0.119902471,0.119902471,0,0,0,0,7.980743272,152.0511309,154.9782343,2468561000
13.65,0,0.119890362,0.119890362,0.119890362,0.119890362,0.119890362,0,0,0,0,7.977623092,152.0175858,154.9572609,2470371000
13.66,0,0.11987827,0.11987827,0.11987827,0.11987827,0.11987827,0,0,0,0,7.9745074,151.9840084,154.9362695,2472181000
13.67,0,0.119866205,0.119866205,0.119866205,0.119866205,0.119866205,0,0,0,0,7.971397364,151.9505166,154.9153342,2473991000
13.68,0,0.119854146,0.119854146,0.119854146,0.119854146,0.119854146,0,0,0,0,7.968290981,151.9170229,154.8944004,2475800000
13.69,0,0.119842116,0.119842116,0.119842116,0.119842116,0.119842116,0,0,0,0,7.965189237,151.8834954,154.8734475,2477610000
13.7,0,0.119830113,0.119830113,0.119830113,0.119830113,0.119830113,0,0,0,0,7.962092126,151.8500354,154.8525397,2479420000
13.71,0,0.119818127,0.119818127,0.119818127,0.119818127,0.119818127,0,0,0,0,7.959000491,151.8166105,154.8316561,2481230000
13.72,0,0.119806147,0.119806147,0.119806147,0.119806147,0.119806147,0,0,0,0,7.955912771,151.7831846,154.8107745,2483039000
13.73,0,0.119794205,0.119794205,0.119794205,0.119794205,0.119794205,0,0,0,0,7.952829534,151.749735,154.7898803,2484849000
13.74,0,0.119782266,0.119782266,0.119782266,0.119782266,0.119782266,0,0,0,0,7.949750769,151.7163469,154.7690274,2486659000
13.75,0,0.119770368,0.119770368,0.119770368,0.119770368,0.119770368,0,0,0,0,7.946677659,151.6829462,154.7481684,2488469000
13.76,0,0.119758487,0.119758487,0.119758487,0.119758487,0.119758487,0,0,0,0,7.943608298,151.6495959,154.727344,2490279000
13.77,0,0.119746599,0.119746599,0.119746599,0.119746599,0.119746599,0,0,0,0,7.940543337,151.6162615,154.7065321,2492089000
13.78,0,0.119734764,0.119734764,0.119734764,0.119734764,0.119734764,0,0,0,0,7.937483189,151.5829447,154.6857336,2493898000
13.79,0,0.11972292,0.11972292,0.11972292,0.11972292,0.11972292,0,0,0,0,7.934427584,151.5496007,154.6649202,2495708000
13.8,0,0.119711126,0.119711126,0.119711126,0.119711126,0.119711126,0,0,0,0,7.93137646,151.5163215,154.6441502,2497518000
13.81,0,0.119699325,0.119699325,0.119699325,0.119699325,0.119699325,0,0,0,0,7.928330103,151.4830646,154.6233966,2499328000
13.82,0,0.119687567,0.119687567,0.119687567,0.119687567,0.119687567,0,0,0,0,7.925288235,151.4497822,154.6026292,2501137000
13.83,0,0.119675809,0.119675809,0.119675809,0.119675809,0.119675809,0,0,0,0,7.922250196,151.4165387,154.581889,2502947000
13.84,0,0.119664082,0.119664082,0.119664082,0.119664082,0.119664082,0,0,0,0,7.919217533,151.3832852,154.5611446,2504757000
13.85,0,0.119652367,0.119652367,0.119652367,0.119652367,0.119652367,0,0,0,0,7.916189479,151.3501108,154.5404525,2506567000
13.86,0,0.119640683,0.119640683,0.119640683,0.119640683,0.119640683,0,0,0,0,7.913165127,151.3169286,154.5197581,2508377000
13.87,0,0.119629003,0.119629003,0.119629003,0.119629003,0.119629003,0,0,0,0,7.910145264,151.2837159,154.4990469,2510186000
13.88,0,0.119617348,0.119617348,0.119617348,0.119617348,0.119617348,0,0,0,0,7.907130984,151.2505917,154.4783935,2511996000
13.89,0,0.119605709,0.119605709,0.119605709,0.119605709,0.119605709,0,0,0,0,7.904120439,151.2174662,154.4577419,2513806000
13.9,0,0.1195941,0.1195941,0.1195941,0.1195941,0.1195941,0,0,0,0,7.901114349,151.1843152,154.4370767,2515616000
13.91,0,0.119582504,0.119582504,0.119582504,0.119582504,0.119582504,0,0,0,0,7.898112831,151.1512319,154.4164565,2517426000
13.92,0,0.119570916,0.119570916,0.119570916,0.119570916,0.119570916,0,0,0,0,7.895115883,151.1181697,154.395852,2519235000
13.93,0,0.119559362,0.119559362,0.119559362,0.119559362,0.119559362,0,0,0,0,7.89212273,151.0850532,154.3752159,2521045000
13.94,0,0.119547824,0.119547824,0.119547824,0.119547824,0.119547824,0,0,0,0,7.889134874,151.0520298,154.3546406,2522855000
13.95,0,0.119536306,0.119536306,0.119536306,0.119536306,0.119536306,0,0,0,0,7.886150948,151.0189637,154.3340409,2524665000
13.96,0,0.119524799,0.119524799,0.119524799,0.119524799,0.119524799,0,0,0,0,7.883171414,150.985964,154.3134855,2526474000
13.97,0,0.119513323,0.119513323,0.119513323,0.119513323,0.119513323,0,0,0,0,7.880196305,150.9529771,154.2929406,2528284000
13.98,0,0.11950186,0.11950186,0.11950186,0.11950186,0.11950186,0,0,0,0,7.87722597,150.9199729,154.2723871,2530094000
13.99,0,0.119490412,0.119490412,0.119490412,0.119490412,0.119490412,0,0,0,0,7.874260115,150.8870322,154.2518759,2531904000
14,0,0.11947898,0.11947898,0.11947898,0.11947898,0.11947898,0,0,0,0,7.871297882,150.8540908,154.2313671,2533714000
14.01,0,0.119467575,0.119467575,0.119467575,0.119467575,0.119467575,0,0,0,0,7.868340216,150.821125,154.2108452,2535524000
14.02,0,0.119456185,0.119456185,0.119456185,0.119456185,0.119456185,0,0,0,0,7.865387167,150.7882313,154.1903711,2537334000
14.03,0,0.119444812,0.119444812,0.119444812,0.119444812,0.119444812,0,0,0,0,7.862438578,150.7553517,154.1699083,2539143000
14.04,0,0.119433464,0.119433464,0.119433464,0.119433464,0.119433464,0,0,0,0,7.859494567,150.7224509,154.1494343,2540953000
14.05,0,0.119422131,0.119422131,0.119422131,0.119422131,0.119422131,0,0,0,0,7.856554214,150.6896026,154.1289963,2542763000
14.06,0,0.119410824,0.119410824,0.119410824,0.119410824,0.119410824,0,0,0,0,7.853619173,150.6567369,154.1085492,2544573000
14.07,0,0.119399525,0.119399525,0.119399525,0.119399525,0.119399525,0,0,0,0,7.850687998,150.6239315,154.0881428,2546382000
14.08,0,0.119388249,0.119388249,0.119388249,0.119388249,0.119388249,0,0,0,0,7.847760366,150.5910752,154.067707,2548192000
14.09,0,0.119376975,0.119376975,0.119376975,0.119376975,0.119376975,0,0,0,0,7.844838008,150.5583128,154.0473325,2550002000
14.1,0,0.11936574,0.11936574,0.11936574,0.11936574,0.11936574,0,0,0,0,7.841919545,150.525546,154.0269578,2551812000
14.11,0,0.119354521,0.119354521,0.119354521,0.119354521,0.119354521,0,0,0,0,7.839005555,150.4927617,154.0065744,2553622000
14.12,0,0.119343319,0.119343319,0.119343319,0.119343319,0.119343319,0,0,0,0,7.836095851,150.4600342,153.9862293,2555431000
14.13,0,0.11933213,0.11933213,0.11933213,0.11933213,0.11933213,0,0,0,0,7.833190856,150.4272923,153.9658773,2557241000
14.14,0,0.119320967,0.119320967,0.119320967,0.119320967,0.119320967,0,0,0,0,7.830289506,150.3946003,153.9455596,2559051000
14.15,0,0.119309806,0.119309806,0.119309806,0.119309806,0.119309806,0,0,0,0,7.827392666,150.3618811,153.9252269,2560861000
14.16,0,0.119298673,0.119298673,0.119298673,0.119298673,0.119298673,0,0,0,0,7.824500268,150.3292254,153.9049367,2562671000
14.17,0,0.119287568,0.119287568,0.119287568,0.119287568,0.119287568,0,0,0,0,7.821611572,150.2965344,153.8846268,2564480000
14.18,0,0.119276462,0.119276462,0.119276462,0.119276462,0.119276462,0,0,0,0,7.818727393,150.2639089,153.8643607,2566290000
14.19,0,0.119265385,0.119265385,0.119265385,0.119265385,0.119265385,0,0,0,0,7.815847641,150.2313118,153.8441147,2568100000
14.2,0,0.11925431,0.11925431,0.11925431,0.11925431,0.11925431,0,0,0,0,7.812972368,150.1986816,153.8238502,2569910000
14.21,0,0.119243275,0.119243275,0.119243275,0.119243275,0.119243275,0,0,0,0,7.810100896,150.1661109,153.8036259,2571719000
14.22,0,0.119232263,0.119232263,0.119232263,0.119232263,0.119232263,0,0,0,0,7.807233796,150.1335105,153.7833851,2573529000
14.23,0,0.119221257,0.119221257,0.119221257,0.119221257,0.119221257,0,0,0,0,7.804371199,150.1009783,153.7631898,2575339000
14.24,0,0.119210262,0.119210262,0.119210262,0.119210262,0.119210262,0,0,0,0,7.801512174,150.0684083,153.7429732,2577149000
14.25,0,0.119199281,0.119199281,0.119199281,0.119199281,0.119199281,0,0,0,0,7.798657802,150.0359048,153.7228009,2578959000
14.26,0,0.11918833,0.11918833,0.11918833,0.11918833,0.11918833,0,0,0,0,7.795807703,150.0034238,153.7026451,2580769000
14.27,0,0.119177391,0.119177391,0.119177391,0.119177391,0.119177391,0,0,0,0,7.792961333,149.9709061,153.6824689,2582578000
14.28,0,0.119166469,0.119166469,0.119166469,0.119166469,0.119166469,0,0,0,0,7.790119386,149.9384552,153.6623371,2584388000
14.29,0,0.119155568,0.119155568,0.119155568,0.119155568,0.119155568,0,0,0,0,7.787282022,149.9059802,153.6421924,2586198000
14.3,0,0.119144686,0.119144686,0.119144686,0.119144686,0.119144686,0,0,0,0,7.784448199,149.8735591,153.6220844,2588008000
14.31,0,0.119133814,0.119133814,0.119133814,0.119133814,0.119133814,0,0,0,0,7.78161874,149.8411116,153.601962,2589818000
14.32,0,0.119122959,0.119122959,0.119122959,0.119122959,0.119122959,0,0,0,0,7.778793146,149.8087148,153.5818742,2591627000
14.33,0,0.119112131,0.119112131,0.119112131,0.119112131,0.119112131,0,0,0,0,7.775972536,149.7763639,153.5618175,2593437000
14.34,0,0.119101328,0.119101328,0.119101328,0.119101328,0.119101328,0,0,0,0,7.773154991,149.7439581,153.541729,2595247000
14.35,0,0.119090515,0.119090515,0.119090515,0.119090515,0.119090515,0,0,0,0,7.770342587,149.7116313,153.5216924,2597057000
14.36,0,0.119079738,0.119079738,0.119079738,0.119079738,0.119079738,0,0,0,0,7.767533819,149.6792666,153.5016345,2598866000
14.37,0,0.119068964,0.119068964,0.119068964,0.119068964,0.119068964,0,0,0,0,7.764728737,149.646957,153.481614,2600676000
14.38,0,0.119058229,0.119058229,0.119058229,0.119058229,0.119058229,0,0,0,0,7.761928866,149.6146421,153.4615921,2602486000
14.39,0,0.119047494,0.119047494,0.119047494,0.119047494,0.119047494,0,0,0,0,7.75913171,149.5823617,153.4415951,2604296000
14.4,0,0.119036774,0.119036774,0.119036774,0.119036774,0.119036774,0,0,0,0,7.756339812,149.5500746,153.4215958,2606106000
14.41,0,0.11902608,0.11902608,0.11902608,0.11902608,0.11902608,0,0,0,0,7.753551668,149.5178446,153.401635,2607915000
14.42,0,0.119015412,0.119015412,0.119015412,0.119015412,0.119015412,0,0,0,0,7.750767856,149.4855883,153.38166,2609725000
14.43,0,0.119004731,0.119004731,0.119004731,0.119004731,0.119004731,0,0,0,0,7.747987736,149.453385,153.3617211,2611535000
14.44,0,0.118994091,0.118994091,0.118994091,0.118994091,0.118994091,0,0,0,0,7.745211119,149.4211438,153.341761,2613345000
14.45,0,0.118983464,0.118983464,0.118983464,0.118983464,0.118983464,0,0,0,0,7.742439753,149.3889881,153.3218566,2615154000
14.46,0,0.11897285,0.11897285,0.11897285,0.11897285,0.11897285,0,0,0,0,7.739671888,149.3567947,153.3019313,2616964000
14.47,0,0.118962249,0.118962249,0.118962249,0.118962249,0.118962249,0,0,0,0,7.736907743,149.3246578,153.2820442,2618774000
14.48,0,0.118951663,0.118951663,0.118951663,0.118951663,0.118951663,0,0,0,0,7.73414799,149.2924912,153.2621407,2620584000
14.49,0,0.118941101,0.118941101,0.118941101,0.118941101,0.118941101,0,0,0,0,7.731392582,149.2604023,153.2422883,2622394000
14.5,0,0.118930566,0.118930566,0.118930566,0.118930566,0.118930566,0,0,0,0,7.728640063,149.2282611,153.2224062,2624204000
14.51,0,0.11892002,0.11892002,0.11892002,0.11892002,0.11892002,0,0,0,0,7.725892701,149.1962007,153.2025768,2626013000
14.52,0,0.11890951,0.11890951,0.11890951,0.11890951,0.11890951,0,0,0,0,7.723148874,149.1641441,153.1827525,2627823000
14.53,0,0.118899014,0.118899014,0.118899014,0.118899014,0.118899014,0,0,0,0,7.720409439,149.1320722,153.1629209,2629633000
14.54,0,0.118888545,0.118888545,0.118888545,0.118888545,0.118888545,0,0,0,0,7.717673693,149.1000138,153.1431004,2631443000
14.55,0,0.118878087,0.118878087,0.118878087,0.118878087,0.118878087,0,0,0,0,7.714942198,149.0680172,153.1233211,2633253000
14.56,0,0.118867619,0.118867619,0.118867619,0.118867619,0.118867619,0,0,0,0,7.712214371,149.0359878,153.1035239,2635063000
